gender,employment,age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,好き嫌い,心地よい不快,感じの良い悪い,なめらかしどろもどろ,流暢たどたどしい,話慣れた慣れていない,声大きい小さい,元気のあるない,力強い弱々しい,速い遅い,せわしげな呑気な,スピード感あるゆったりした,礼儀正しい無礼,真面目不真面目,丁寧ぞんざい
Male,Student,20-29,28.130758,0.31332585,21.743614,26.049847,33.91772,12.174107,411.58066,519.4408,160.05817,220.43608,0.31244484,1.3825759,0.041838057,0.13156834,0.49520326,0.4533652,12.975009,12.23707,11.341965,9.213106,0.15877947,2.0299933,19.618906,0.57825434,-3.0845761,-5.270897,13.21837,1.1058891,1.3236077,13.56292,0.051652018,1.9173677,1.6826555,0.7871459,1.7853352,2.7597725,3.613435,4.5540276,12.932009,1.0067629,621.6237,0.46166146,1107.75,0.24630165,-135.55515,-0.64923316,1636.4706,0.21323429,815.9877,0.39531845,-130.86386,-0.663992,2670.9539,0.11983716,743.12714,0.40804297,-132.16078,-0.6449201,-8.321878,-0.9483089,17.594501,0.4611915,0.011555045,4.326346,-0.01605719,-1.0228254,0.33102232,1.330534,25.713312,0.41607714,-8.783813,-1.8165783,18.518019,0.871079,-7.7806616,-2.739572,-10.597329,22.157978,-0.036606994,-0.0032185784,0.05659706,1.4647578,2.4160976,0.14297873,0.16355272,0.26934102,0.5143236,-35.121685,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
Female,Student,20-29,36.433773,0.20806824,32.670647,35.88472,41.200867,8.53022,391.2707,615.1643,161.47455,307.6528,0.16048382,1.3580346,0.015588041,0.05858493,0.2856218,0.27003375,5.3291855,5.0016317,4.264998,4.2917695,0.059339136,2.4557438,13.755596,0.93187195,5.391878,2.4224951,4.998515,2.746612,-0.4818714,-34.916595,0.035730384,2.168888,1.0939436,0.97139484,7.454914,0.7741745,6.2695103,2.1548526,20.988083,0.64782304,576.4366,0.38975805,1275.3188,0.21206829,-139.82675,-0.6267812,1597.6406,0.1641052,925.0176,0.48779958,-131.4439,-0.65408945,2686.4497,0.10736922,869.58295,0.68165356,-133.79314,-0.6189477,-11.813253,-0.5938341,21.835257,0.40175498,0.06722974,0.7045643,-0.02017051,-0.66796285,0.12316642,1.6031592,23.424128,0.49287316,-0.1438908,-104.91798,-0.30713424,-58.610577,-14.341868,-1.1889045,-11.62298,21.383383,-0.0223143,-0.0021402587,0.020498281,1.4073396,2.0513792,0.17472307,0.14659725,0.30771104,0.5843919,-43.09644,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
Male,Student,20-29,30.901447,0.22963344,27.392097,30.677488,35.873825,8.481728,374.51755,521.91565,197.9962,410.7451,0.12554765,1.5402824,0.017053096,0.031086495,0.21320878,0.19615568,4.821221,3.993364,4.1301928,3.549026,0.045395296,2.1557221,17.827997,0.7606594,9.448887,1.2851264,9.411446,1.1765553,3.1970062,4.6462674,0.044417407,2.1526635,1.1365993,0.93820906,5.498528,0.9779671,4.0929837,3.6692555,21.351036,0.5806965,501.04147,0.41048646,1233.5634,0.19203843,-156.96487,-0.50318193,1486.589,0.18466488,891.7603,0.3726538,-153.28029,-0.5089152,2573.3118,0.0937823,778.66223,0.5068338,-155.05623,-0.48332068,-13.452732,-0.48387238,23.375963,0.3315295,0.053247508,0.8633535,-0.02121765,-0.6458477,0.1341003,1.0918273,29.917606,0.42645848,1.2549553,9.844483,8.581798,1.6641191,-10.103274,-1.7597572,-14.411063,24.819395,-0.029324643,-0.005924261,0.013986761,1.2148559,1.3349745,0.18451536,0.15358655,0.5532289,1.053445,-43.954956,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
Female,Student,20-29,36.303932,0.20436555,32.521122,35.69103,40.78982,8.2687,283.60596,408.49063,174.20126,403.478,0.14699721,1.3733572,0.017446082,0.051255092,0.25543407,0.23798798,4.846095,4.02062,4.174301,4.0556326,0.052592855,2.621555,14.776217,0.7666488,7.1417665,2.0208578,5.2975135,2.8874204,1.0083628,16.486153,0.03289094,2.076344,1.105885,0.9950982,7.2471247,0.7941044,5.367537,2.7895555,18.72682,0.7558344,569.7103,0.40053338,1273.3098,0.22289783,-147.26318,-0.5735329,1588.657,0.15928343,966.7841,0.5332245,-137.63057,-0.61837745,2658.7344,0.11274375,935.89575,0.67641914,-139.2805,-0.5930716,-10.030517,-0.66812354,20.028816,0.44249514,0.054078877,0.90803516,-0.01933188,-0.7298909,0.11553132,1.665049,21.061827,0.53551435,-1.3716159,-11.117596,-2.8870866,-6.6160016,-13.0203905,-1.3187261,-14.128106,24.335054,-0.035443418,-0.005734739,0.020103842,1.4819112,1.975263,0.16189586,0.13981722,0.3360918,0.7169308,-43.799126,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Female,Student,20-29,33.875324,0.18790308,30.20502,33.333275,37.259605,7.0545845,322.0387,547.8102,136.36215,325.8527,0.07648176,1.5395418,0.01421091,0.018869556,0.12467724,0.11046633,3.995281,3.0868037,3.3064337,2.7719896,0.018735021,2.304161,9.1426325,1.2494901,4.501757,2.6769714,10.610053,1.112181,0.7993651,21.819153,0.031978387,2.2433262,1.2867334,0.881344,5.888671,0.78887486,4.1008153,2.9005165,15.866025,0.58014095,486.32956,0.51756626,1089.9811,0.2184499,-176.2554,-0.35243595,1532.5461,0.18207473,719.41675,0.50306046,-169.17087,-0.39663127,2640.4226,0.09100994,730.8269,0.7023305,-169.41525,-0.39262378,-7.790468,-0.7205737,16.367548,0.41066945,0.071120545,0.68209344,-0.01619129,-0.7962745,0.07122752,1.024616,22.133137,0.467918,-10.112531,-1.4210043,17.332588,1.0005777,-24.252851,-0.8732082,-9.260255,19.048008,-0.01444777,-0.0014573424,0.008059642,1.3105158,1.4451858,0.106167875,0.08316235,0.5565405,1.5459951,-52.883705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,Student,20-29,34.922077,0.16018526,31.01867,34.119648,39.288322,8.269653,213.80148,307.8699,98.545296,209.33067,0.1391926,1.5986255,0.017877556,0.031277478,0.22964278,0.21176523,6.078924,4.8066015,5.136191,4.622088,0.040804017,2.6106744,13.824477,0.76711565,3.1361067,4.4480305,11.1600485,1.1257277,-2.105297,-9.529503,0.027023328,2.1899486,1.1495405,0.9387855,6.7403135,0.6887564,4.2467594,2.247408,16.009438,0.55842125,486.80847,0.48687056,1110.7124,0.22166567,-159.1113,-0.48888138,1537.1001,0.17469804,754.9944,0.48393023,-148.35344,-0.54714346,2633.1582,0.09354584,795.68195,0.6656776,-149.00279,-0.53735566,-8.423561,-0.7102128,16.888498,0.42018807,0.068663694,0.58207536,-0.016986942,-0.78238845,0.11671171,1.495751,22.024261,0.5052065,-9.618931,-1.5651009,15.081727,1.1590492,-24.820509,-0.8416236,-10.043432,19.704931,-0.009138472,-0.001596842,0.01113599,1.0265303,1.6476464,0.16016841,0.14735693,0.43547413,1.0651494,-44.293343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,Student,20-29,30.095371,0.22900446,26.91221,29.868301,34.227226,7.315016,308.27057,410.58783,166.57195,284.15924,0.20000513,1.6037172,0.02089534,0.049263168,0.33271086,0.31181553,8.334863,7.62776,6.9717426,7.0659356,0.08493634,2.491046,19.274805,0.68608403,8.12208,1.5403143,9.569133,1.3145233,0.63399184,25.087318,0.044012725,2.1991234,1.2149438,0.9478372,5.2188663,1.0637175,3.4349284,5.0286193,19.827585,0.75651425,489.8073,0.4130951,1213.2797,0.20366438,-138.9532,-0.6332794,1481.0334,0.18421316,851.44965,0.41250384,-136.99098,-0.6182937,2588.2727,0.09281255,751.1158,0.5500455,-139.18114,-0.58622134,-13.35188,-0.49000102,23.033897,0.33956468,0.04658474,1.0435603,-0.022031572,-0.6098172,0.20394237,1.5399354,28.8472,0.4329227,3.4613042,3.6969464,9.835641,1.5823135,-10.385083,-1.7639551,-13.09088,23.704205,-0.028404603,-0.0055867415,0.02100394,0.9675741,1.678865,0.19741735,0.17965114,0.39402595,0.81250256,-37.400078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,Student,20-29,36.681873,0.19663164,33.03382,36.196777,41.165936,8.132114,361.25784,555.766,184.5876,377.25595,0.17387478,1.4062728,0.019630607,0.06055518,0.3031589,0.2835283,5.7884016,5.941568,4.8148675,5.835349,0.06592349,3.0595384,15.614607,0.729774,7.093403,1.9795649,4.9495378,3.0507593,0.84084505,19.55147,0.027324032,2.4559436,0.989677,1.0246534,8.223303,0.70798683,6.70025,2.240635,19.642534,0.7055976,595.25397,0.3681988,1290.0804,0.23149407,-139.3296,-0.63180304,1623.9502,0.1590464,954.7913,0.52849644,-132.09811,-0.65292954,2690.7297,0.11572915,898.5614,0.69104886,-133.80566,-0.6261183,-11.331823,-0.6178166,20.995234,0.41374123,0.050275333,0.9413267,-0.020171447,-0.70349973,0.13393643,2.0467892,21.72564,0.5296665,1.3096437,11.71192,-1.4852101,-12.586529,-11.425959,-1.5193143,-13.711403,24.13825,-0.036493104,-0.0060883327,0.025097115,0.7531215,1.830316,0.19483754,0.1831496,0.34438792,0.69308615,-40.86077,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
Female,Student,20-29,35.275444,0.1603589,31.361221,34.588562,39.520866,8.159645,204.5878,297.60025,77.41716,147.3691,0.120586924,1.3558246,0.014178666,0.03881737,0.21634097,0.20216231,3.920253,2.930809,3.432025,2.762432,0.033404063,2.0501227,13.203465,1.2429044,5.0838823,2.396554,6.847192,1.9785577,-3.8911834,-5.082714,0.023980208,2.2973075,0.9861592,1.0800354,8.8494,0.5147025,3.5478485,2.6278152,22.440748,0.39955187,586.2991,0.3805655,1222.6746,0.22288947,-146.45161,-0.57312745,1586.7856,0.17658803,892.1569,0.4414454,-142.0959,-0.57390416,2789.398,0.09955498,740.3593,0.74338686,-144.30772,-0.5428673,-13.956051,-0.58981395,24.146255,0.40036765,0.07104608,0.66219246,-0.021596942,-0.74498504,0.07897212,1.1582551,27.542088,0.48646188,1.1869832,11.829704,6.4516854,2.9293127,-22.97258,-0.8913585,-7.9839764,17.814745,-0.00021947897,-0.00013371585,0.011201996,1.6813108,1.7675433,0.17525233,0.16353193,0.39599195,0.7980464,-46.768753,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
Female,Student,20-29,34.634922,0.1692797,30.93584,34.3388,38.542496,7.606655,314.10782,544.4507,146.11356,285.79132,0.17921928,1.5074977,0.019523803,0.044912193,0.31200048,0.29247668,8.071476,5.985118,7.0765233,5.4625187,0.057742383,2.1345901,14.951078,0.70657736,1.3589588,11.186654,10.903271,1.1635438,-3.0274923,-6.749039,0.03069554,2.3304107,1.2100371,0.8925167,6.430235,0.75245297,4.2049813,2.8369727,15.74074,0.6917784,473.92825,0.49875534,1101.2252,0.21222557,-156.26877,-0.5094617,1519.9802,0.1740668,730.10443,0.48012206,-142.44919,-0.5911733,2631.1338,0.087261595,768.601,0.67488337,-143.2758,-0.5789055,-8.32531,-0.6874492,16.853815,0.41928163,0.062926844,0.7529481,-0.018150032,-0.6924735,0.15296994,1.1721349,21.91482,0.49049228,-10.338694,-1.4591935,14.710339,1.1063313,-24.02439,-0.8916903,-10.875623,21.6706,-0.024995001,-0.0042323493,0.014695911,1.6272967,1.6800656,0.17501953,0.16097488,0.4226708,0.9244309,-42.78064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,Student,20-29,36.05494,0.19131267,31.15102,35.593697,41.40131,10.25029,240.90099,503.92465,141.42401,313.85034,0.18096554,1.415605,0.014800943,0.053931676,0.32032707,0.30552614,6.8100286,5.142407,5.8121033,5.049188,0.06628692,2.0891604,12.725698,1.1912041,2.4177697,5.70329,6.748688,2.0228155,-3.514412,-5.5764484,0.026754426,1.9788669,1.1422383,0.9791856,8.170816,0.61816543,4.2769628,2.2285545,21.101614,0.44569248,587.5086,0.39174983,1224.3728,0.22238737,-141.39035,-0.6122986,1596.4738,0.16199993,909.0499,0.47474486,-133.9716,-0.63346773,2732.6301,0.1002318,825.9387,0.69967633,-136.17798,-0.6021045,-11.987675,-0.5825145,22.231218,0.39220348,0.07234075,0.7134133,-0.020397486,-0.7313142,0.1456903,1.2482172,25.188108,0.5099286,-3.6674838,-4.275559,4.337209,4.2977047,-21.676085,-0.88391674,-7.3982368,16.830328,-0.006033386,0.0001407885,0.020026673,1.7454069,1.9032619,0.18296552,0.16258094,0.33854544,0.752031,-41.37416,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Female,Student,20-29,34.249138,0.1573336,31.07456,33.603134,37.82843,6.75387,196.80121,283.9632,112.6689,246.25343,0.12360752,1.4011445,0.014544966,0.036752544,0.2081913,0.19364634,4.1896544,3.3544815,3.7011914,3.1160402,0.03505648,2.0559347,14.293753,1.1686828,5.8999453,2.0444257,8.013905,1.6615628,-2.4203825,-7.631447,0.022285625,2.4538188,1.0044148,1.0727774,8.947843,0.5070102,2.2314672,4.0699797,23.740818,0.4526392,587.7665,0.37352777,1262.0725,0.212538,-142.9691,-0.5978891,1587.6077,0.17791224,924.5073,0.43523356,-141.10016,-0.5779076,2773.1907,0.10164749,776.9908,0.6806617,-143.63834,-0.5429352,-15.986971,-0.5186733,26.583424,0.37584648,0.06697223,0.6902595,-0.024663758,-0.64895993,0.08327735,1.1936357,31.083168,0.3978318,3.3279195,4.3783393,9.190891,2.0125403,-19.843145,-0.99501777,-6.9370832,16.220215,-0.0009139711,5.3427848e-05,0.010512807,1.5274422,1.5420467,0.20835821,0.20742019,0.4211632,0.85255194,-45.57201,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,Student,20-29,30.216028,0.2182321,26.781425,29.955166,34.023487,7.2420616,389.99442,600.52545,154.94315,291.45193,0.13505937,1.392471,0.016250964,0.03650061,0.23860456,0.22235359,4.552942,3.3903182,3.9578588,3.367918,0.043158118,1.8623188,16.64307,0.8606923,8.529142,1.4105841,10.463552,1.044744,2.4017782,6.278049,0.035899308,2.2497501,1.1263789,0.9339237,5.2605767,0.9749393,2.898381,4.6490307,19.463223,0.6681672,486.42316,0.40967876,1209.4617,0.19839662,-147.47055,-0.5736581,1480.2976,0.17935553,849.00226,0.40879336,-145.12468,-0.56440043,2553.3425,0.092733875,739.077,0.526789,-146.52856,-0.54301655,-12.444504,-0.535643,21.16252,0.36747783,0.054473754,0.83021766,-0.021635307,-0.66229284,0.108808614,1.0162013,28.491198,0.48377243,1.2382295,10.070796,10.931629,1.2831069,-9.360996,-1.899592,-12.968841,23.024525,-0.02773266,-0.0046290895,0.014453733,1.4526522,1.5881237,0.18085143,0.15340525,0.4296175,0.8812467,-45.140472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Female,Student,20-29,34.587543,0.1510408,30.886143,33.920815,38.581985,7.6958427,233.43472,452.64676,65.024704,153.83609,0.12401687,1.3459828,0.015325266,0.03799302,0.21959567,0.20427041,4.2801347,3.593733,3.6329296,3.2080634,0.035755217,2.0506072,15.044113,1.0636145,5.8624277,2.0398843,8.4422,1.7615035,-2.955422,-7.222446,0.022351976,2.2189703,0.9710091,1.0978708,8.955956,0.50621974,2.8415542,3.5318522,22.725744,0.45029444,597.14185,0.36672443,1246.8389,0.2175261,-139.85036,-0.61857986,1623.6101,0.17841479,906.7913,0.4821788,-137.81575,-0.5975235,2805.9177,0.102901466,778.6953,0.7295506,-139.98248,-0.56697154,-15.456895,-0.544329,25.652876,0.3890318,0.066994466,0.7105948,-0.024305636,-0.65024877,0.08002333,1.245571,29.531748,0.41226017,3.4754255,3.9011397,9.751129,2.0415437,-22.447733,-0.9506745,-8.004223,18.137978,-0.0033698678,0.0010174988,0.011211238,1.5181365,1.6777745,0.20221071,0.1842446,0.3900904,0.8474883,-45.91816,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Male,Student,20-29,26.593668,0.27033567,21.164846,25.205181,31.950546,10.7857,278.38693,341.34256,146.01009,212.36845,0.234435,1.4245329,0.017338665,0.113129996,0.38977608,0.37243742,9.83011,14.007209,6.510906,8.116515,0.12655728,2.9368212,18.145472,0.9135762,4.0605764,3.2924068,10.014359,1.4349049,3.2897727,4.710889,0.04952135,1.8843533,1.5068431,0.8266632,2.629809,1.9210684,4.3127513,3.6174312,17.182615,0.8337683,530.0788,0.4570014,1201.3549,0.2113311,-126.80137,-0.7216522,1504.9852,0.18228981,889.3967,0.35074005,-126.09626,-0.6947662,2511.6755,0.14954844,749.3699,0.41671717,-128.1134,-0.66452473,-11.587561,-0.58839464,20.650118,0.38471872,0.03465516,1.334014,-0.018917792,-0.7473199,0.24059404,1.8140353,31.143957,0.41232944,-2.2812185,-6.0722637,11.6786175,1.5526838,-5.8875675,-2.9636872,-11.766923,22.300417,-0.02855474,-0.0022646296,0.049078245,0.49831963,1.993625,0.19295056,0.17785347,0.30489954,0.7044852,-35.65397,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Male,Student,20-29,22.64985,0.23861505,19.860126,21.97408,25.532276,5.6721497,379.52585,555.55664,147.7043,340.31805,0.15641603,1.7012483,0.019203395,0.03931883,0.2526137,0.2334103,8.984075,11.608206,7.353784,9.0894,0.07574368,2.7917542,15.694604,0.87330365,5.5880337,2.38288,15.830169,0.7768822,6.1281667,2.6884966,0.03967678,2.0938022,1.6584437,0.78531396,0.7171294,6.998503,3.5052228,5.4427752,18.659916,0.785397,508.54532,0.44736537,1180.2037,0.1992959,-153.65692,-0.5244335,1539.4354,0.20172037,843.1613,0.40724704,-155.20056,-0.49281836,2578.0925,0.1113996,794.5481,0.40300894,-156.04672,-0.4801626,-13.096959,-0.61210006,21.004969,0.41256836,0.004483203,10.045256,-0.017862117,-0.8463145,0.20170335,1.5679468,30.95857,0.3764868,-1.4676205,-10.32046,23.181814,0.6338384,-7.3737693,-2.7912226,-15.329328,25.688274,-0.05252091,-0.00022888543,0.033512484,0.72433776,1.5258147,0.15385659,0.16486096,0.49931312,1.0442529,-40.104416,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
Male,Student,20-29,24.005589,0.22884943,19.92668,23.791586,27.9514,8.024721,315.87772,390.8151,153.37018,288.2287,0.20852183,1.335959,0.031191457,0.07745382,0.35254294,0.32135147,8.409982,6.462502,7.33901,5.9362516,0.094429865,1.9215206,17.74422,0.6730389,4.240374,3.0480375,14.025248,0.96249986,2.6118963,6.826208,0.055368356,1.7713385,1.7500346,0.76362574,1.1762464,4.2576203,3.8247595,4.9508905,17.400532,0.7868544,523.1787,0.45383453,1137.1012,0.21151784,-144.86319,-0.58436483,1541.7935,0.2056059,796.819,0.39896503,-146.00252,-0.5540904,2591.8623,0.11303166,697.4238,0.43270093,-147.09435,-0.5385459,-12.503839,-0.56203914,20.70741,0.37069365,0.011983028,3.7152936,-0.022811165,-0.7034747,0.22747946,1.1385921,27.210346,0.41927925,1.616541,8.269801,20.259562,0.7571679,-10.138196,-2.0252712,-12.702224,23.768528,-0.04738265,-0.003995445,0.037021328,1.4338931,1.706192,0.1651473,0.16300689,0.4105,0.95700276,-39.758266,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Female,Student,20-29,36.95746,0.2140362,33.275913,36.906048,41.281097,8.005184,377.47345,624.48773,142.53174,256.2073,0.16539471,1.4581614,0.019273264,0.045811746,0.28507894,0.2658057,5.645015,5.996758,4.781215,4.9856677,0.06573198,3.1031787,15.6213665,0.66907513,5.809985,2.3587859,3.8596113,3.8213012,2.5033338,6.9077797,0.029406019,2.3175805,1.0058104,1.0128732,7.614899,0.81720424,5.0511045,3.042993,18.169926,0.7817802,596.5988,0.38421813,1280.853,0.23729724,-145.21196,-0.59171385,1600.2847,0.1587394,981.9963,0.49002326,-135.74878,-0.6359033,2673.3574,0.11758515,897.352,0.68245274,-137.0862,-0.61220837,-10.3064,-0.70510536,20.345276,0.4153587,0.045057185,1.0874509,-0.01807348,-0.7976942,0.14043328,2.0551765,21.194363,0.50813055,-1.6065195,-9.449838,-3.7993798,-4.749447,-11.508811,-1.5468968,-14.033441,25.192636,-0.038643047,-0.004614075,0.025033094,1.0894251,1.6789019,0.19978431,0.19935709,0.40183157,0.7068092,-40.98319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,Student,20-29,25.4402,0.31807086,19.950285,23.557095,30.235508,10.285223,358.55,540.67645,191.25223,372.986,0.1734999,1.3849132,0.018316887,0.10363572,0.2649662,0.2466493,3.9678056,4.7204437,2.9882858,3.9689527,0.08960061,3.1537354,15.93605,1.1209387,3.234589,3.665405,8.761953,1.5225102,3.1456537,4.3390436,0.067323506,1.6281245,1.743632,0.72425425,0.9436781,5.4693313,3.4665678,4.1887875,17.227955,0.76323676,490.8911,0.4261851,1193.6385,0.20923212,-138.03339,-0.62912685,1460.1309,0.17266962,883.03827,0.34058076,-136.41254,-0.61309683,2454.6362,0.13374592,771.368,0.3649253,-138.074,-0.5874823,-12.245293,-0.60076874,21.78932,0.393311,0.034792583,1.2423638,-0.020162255,-0.73522836,0.19257012,2.0281868,30.144854,0.47877824,0.6022214,20.706264,10.236767,1.5555168,-4.491663,-3.5128574,-8.154088,18.193834,-0.009211316,-0.0022396697,0.03367536,0.30938354,2.3438015,0.13994382,0.12630545,0.2801488,0.5560782,-38.13425,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Female,Student,20-29,32.801804,0.16882914,29.708801,32.97079,36.760666,7.0518646,316.69565,449.96802,136.94038,222.58275,0.18376362,1.5869645,0.023033012,0.04627329,0.288323,0.26528996,8.965517,6.764649,7.2308273,5.3060427,0.06318995,2.1155832,16.896229,0.6550966,1.4029659,9.9111595,11.598951,1.1564815,3.796618,5.6154428,0.03520804,2.2987018,1.24902,0.86807364,5.787412,0.84618497,4.0445037,3.141057,15.84956,0.721738,471.77786,0.47309378,1093.3679,0.20342495,-159.55208,-0.48799455,1520.0708,0.1686226,728.57245,0.50825906,-150.94574,-0.53298736,2629.535,0.08487274,730.4177,0.6400338,-151.60564,-0.5233376,-8.957133,-0.72236824,17.883554,0.42345732,0.05444874,0.859841,-0.017158186,-0.75397617,0.18719225,1.0392855,24.273392,0.41847664,-9.0223465,-1.7420889,18.446402,0.9075723,-21.057978,-1.026457,-10.309333,22.806974,-0.031692322,-2.885171e-05,0.017824203,1.437745,1.3246129,0.19139038,0.16763489,0.5539162,1.3617111,-41.969017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,Student,20-29,26.12602,0.28738454,20.437103,24.728695,31.008745,10.571642,332.39395,475.5809,158.86781,226.00511,0.2569979,1.2662387,0.018025769,0.14188719,0.43735474,0.419329,7.119254,6.39619,5.9250016,5.7025547,0.12853535,2.030432,18.403112,0.95882934,3.456862,3.684969,7.973297,1.652463,4.7967277,3.0121586,0.05651873,1.8263578,1.603082,0.7904674,1.9036356,2.658398,4.0524955,3.6613038,17.937883,0.73562855,514.9071,0.4559118,1214.5236,0.20801044,-124.01151,-0.7401898,1478.9807,0.17967321,920.7054,0.29107946,-123.31976,-0.71313995,2469.0864,0.1431078,810.2285,0.37018877,-126.08954,-0.6710125,-11.803617,-0.58498764,22.635809,0.36920384,0.04285504,1.0549755,-0.018387964,-0.80172724,0.24353962,1.3073661,32.039272,0.45073223,-0.9950106,-13.793641,7.4024653,2.1672297,-1.5311887,-11.325871,-9.703999,19.711946,-0.012663719,-0.0002758628,0.045666922,1.2559612,2.1699095,0.18276387,0.19249685,0.2784142,0.6616581,-36.248394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
